44.2242304,-76.4972279,105.803,0.023,05:16:2023:16:11:30.282339
44.2242283,-76.4972261,105.885,0.003,05:16:2023:16:11:32.278393
44.224228,-76.4972259,105.815,0.042,05:16:2023:16:11:33.279442
44.2242267,-76.4972259,106.025,0.014,05:16:2023:16:11:34.279456
44.2242251,-76.4972258,106.338,0.008,05:16:2023:16:11:35.278744
44.2242233,-76.4972256,106.698,0.001,05:16:2023:16:11:36.279745
44.2242213,-76.4972259,107.14,0.019,05:16:2023:16:11:37.278631
44.2242194,-76.497226,107.49,0.046,05:16:2023:16:11:38.279267
44.2242173,-76.4972262,107.932,0.013,05:16:2023:16:11:39.279063
44.2242154,-76.4972267,108.419,0.035,05:16:2023:16:11:40.278381
44.2242137,-76.497227,108.846,0.004,05:16:2023:16:11:41.281268
44.2242119,-76.4972273,109.312,0.004,05:16:2023:16:11:42.281124
44.2242102,-76.4972278,109.777,0.013,05:16:2023:16:11:43.282431
44.2242084,-76.4972283,110.282,0.013,05:16:2023:16:11:44.282802
44.2242066,-76.4972286,110.783,0.009,05:16:2023:16:11:45.281097
44.2242051,-76.4972289,111.206,0.023,05:16:2023:16:11:46.279039
44.2242034,-76.4972291,111.62,0.014,05:16:2023:16:11:47.280185
44.2242015,-76.4972293,112.133,0.006,05:16:2023:16:11:48.277425
44.2241997,-76.4972292,112.579,0.016,05:16:2023:16:11:49.274700
44.2241982,-76.497229,112.891,0.011,05:16:2023:16:11:50.278037
44.2241967,-76.4972284,113.12,0.022,05:16:2023:16:11:51.280351
44.2241953,-76.497228,113.355,0.008,05:16:2023:16:11:52.282131
44.2241937,-76.4972277,113.636,0.006,05:16:2023:16:11:53.281152
44.2241932,-76.4972275,113.709,0.025,05:16:2023:16:11:54.281005
44.2241925,-76.497227,113.788,0.031,05:16:2023:16:11:55.282181
44.2241921,-76.4972268,113.861,0.002,05:16:2023:16:11:56.282850
44.2241918,-76.4972266,113.9,0.004,05:16:2023:16:11:57.280633
44.2241915,-76.4972264,113.907,0.003,05:16:2023:16:11:58.277391
44.2241914,-76.4972265,113.889,0.014,05:16:2023:16:11:59.278272
44.2241915,-76.4972266,113.766,0.006,05:16:2023:16:12:00.278935
44.2241917,-76.4972266,113.617,0.009,05:16:2023:16:12:01.278808
44.2241917,-76.4972264,113.587,0.025,05:16:2023:16:12:02.277910
44.224192,-76.4972263,113.492,0.012,05:16:2023:16:12:03.277578
44.2241925,-76.4972265,113.376,0.022,05:16:2023:16:12:04.277076
44.224193,-76.4972268,113.332,0.047,05:16:2023:16:12:05.276144
44.2241936,-76.4972268,113.215,0.006,05:16:2023:16:12:06.277013
44.2241944,-76.4972267,113.007,0.027,05:16:2023:16:12:07.273801
44.2241951,-76.4972262,112.823,0.017,05:16:2023:16:12:08.277877
44.2241958,-76.4972258,112.656,0.019,05:16:2023:16:12:09.277327
44.2241964,-76.4972254,112.504,0.016,05:16:2023:16:12:10.278786
44.2241969,-76.4972251,112.314,0.021,05:16:2023:16:12:11.278733
44.2241974,-76.4972249,112.123,0.001,05:16:2023:16:12:12.278256
44.2241975,-76.4972243,112.015,0.024,05:16:2023:16:12:13.279042
44.2241981,-76.4972239,111.8,0.005,05:16:2023:16:12:14.278757
44.2241983,-76.4972238,111.724,0.024,05:16:2023:16:12:15.281256
44.2241991,-76.4972241,111.564,0.031,05:16:2023:16:12:16.274722
44.2241995,-76.4972243,111.46,0.021,05:16:2023:16:12:17.278381
44.2242001,-76.4972242,111.3,0.023,05:16:2023:16:12:18.278766
44.2242006,-76.497224,111.126,0.019,05:16:2023:16:12:19.279840
44.2242008,-76.4972237,111.064,0.029,05:16:2023:16:12:20.279304
44.2242011,-76.4972237,111.013,0.023,05:16:2023:16:12:21.280228
44.2242013,-76.4972239,110.926,0.03,05:16:2023:16:12:22.282911
44.2242018,-76.4972242,110.809,0.032,05:16:2023:16:12:23.282057
44.2242026,-76.4972248,110.59,0.033,05:16:2023:16:12:24.281213
44.2242035,-76.4972253,110.351,0.041,05:16:2023:16:12:25.276352
44.2242048,-76.4972257,110.007,0.037,05:16:2023:16:12:26.279600
44.2242055,-76.4972259,109.843,0.005,05:16:2023:16:12:27.281005
44.2242068,-76.4972258,109.41,0.028,05:16:2023:16:12:28.283842
44.2242083,-76.4972257,108.928,0.013,05:16:2023:16:12:29.281342
44.2242093,-76.497225,108.392,0.024,05:16:2023:16:12:30.284020
44.2242102,-76.4972246,108.048,0.012,05:16:2023:16:12:31.282118
44.2242112,-76.4972246,107.697,0.014,05:16:2023:16:12:32.282010
44.2242125,-76.4972246,107.281,0.018,05:16:2023:16:12:33.279130
44.224214,-76.4972247,106.834,0.013,05:16:2023:16:12:34.275153
44.2242154,-76.497225,106.398,0.009,05:16:2023:16:12:35.279237
44.2242169,-76.4972255,105.962,0.007,05:16:2023:16:12:36.279918
44.2242184,-76.4972261,105.565,0.027,05:16:2023:16:12:37.280802
44.2242202,-76.4972268,105.211,0.018,05:16:2023:16:12:38.279899
44.2242217,-76.4972274,104.929,0.019,05:16:2023:16:12:39.278981
44.2242231,-76.4972279,104.594,0.013,05:16:2023:16:12:40.279642
44.2242249,-76.497229,104.22,0.018,05:16:2023:16:12:41.278162
44.2242265,-76.4972301,103.991,0.009,05:16:2023:16:12:42.279129
44.2242281,-76.4972312,103.734,0.017,05:16:2023:16:12:43.273382
44.2242294,-76.4972321,103.509,0.009,05:16:2023:16:12:44.276317
44.2242313,-76.4972334,103.241,0.025,05:16:2023:16:12:45.279085
44.224233,-76.4972346,103.01,0.015,05:16:2023:16:12:46.279561
44.2242346,-76.4972358,102.84,0.016,05:16:2023:16:12:47.279086
44.2242361,-76.4972369,102.696,0.024,05:16:2023:16:12:48.281391
44.2242374,-76.4972382,102.638,0.014,05:16:2023:16:12:49.280976
44.2242388,-76.4972394,102.57,0.007,05:16:2023:16:12:50.280803
44.22424,-76.4972405,102.542,0.019,05:16:2023:16:12:51.281438
44.2242409,-76.4972414,102.565,0.024,05:16:2023:16:12:52.276175
44.2242424,-76.4972429,102.501,0.02,05:16:2023:16:12:53.278339
44.224243,-76.4972433,102.552,0.016,05:16:2023:16:12:54.281127
44.2242436,-76.4972439,102.596,0.01,05:16:2023:16:12:55.279872
44.2242446,-76.4972447,102.591,0.007,05:16:2023:16:12:56.278263
44.2242451,-76.4972453,102.712,0.031,05:16:2023:16:12:57.281205
44.2242457,-76.4972459,102.718,0.029,05:16:2023:16:12:58.278995
44.2242465,-76.4972465,102.705,0.016,05:16:2023:16:12:59.279930
44.2242472,-76.4972471,102.666,0.013,05:16:2023:16:13:00.279867
44.2242479,-76.4972479,102.676,0.014,05:16:2023:16:13:01.275237
44.2242482,-76.4972482,102.724,0.021,05:16:2023:16:13:02.279424
44.2242485,-76.4972485,102.772,0.003,05:16:2023:16:13:03.279322
44.2242487,-76.4972486,102.836,0.004,05:16:2023:16:13:04.278099
44.2242489,-76.4972484,102.893,0.012,05:16:2023:16:13:05.281181
44.2242487,-76.4972477,102.993,0.027,05:16:2023:16:13:06.278356
44.2242491,-76.4972477,102.914,0.022,05:16:2023:16:13:07.280319
44.2242496,-76.4972483,102.874,0.024,05:16:2023:16:13:08.280201
44.2242495,-76.4972485,102.914,0.015,05:16:2023:16:13:09.283332
44.224249,-76.4972477,103.058,0.032,05:16:2023:16:13:10.277112
44.2242487,-76.4972469,103.15,0.004,05:16:2023:16:13:11.281174
44.2242489,-76.4972466,103.06,0.019,05:16:2023:16:13:12.282010
44.224249,-76.4972463,103.078,0.045,05:16:2023:16:13:13.280128
44.2242489,-76.4972459,103.111,0.007,05:16:2023:16:13:14.279090
44.2242491,-76.497246,103.064,0.007,05:16:2023:16:13:15.280351
44.2242495,-76.4972467,102.986,0.008,05:16:2023:16:13:16.277806
44.2242494,-76.4972462,103.004,0.015,05:16:2023:16:13:17.274808
44.224249,-76.4972453,103.059,0.007,05:16:2023:16:13:18.276956
44.2242485,-76.4972442,103.233,0.016,05:16:2023:16:13:19.274355
44.2242483,-76.4972435,103.279,0.006,05:16:2023:16:13:20.277222
44.2242481,-76.4972428,103.352,0.018,05:16:2023:16:13:21.279080
44.2242483,-76.4972428,103.316,0.003,05:16:2023:16:13:22.278743
44.2242487,-76.4972429,103.214,0.005,05:16:2023:16:13:23.276833
44.2242489,-76.4972429,103.121,0.011,05:16:2023:16:13:24.279212
44.2242491,-76.4972426,103.062,0.013,05:16:2023:16:13:25.277678
44.224249,-76.4972421,103.049,0.011,05:16:2023:16:13:26.278048
44.2242487,-76.4972416,103.049,0.01,05:16:2023:16:13:27.276424
44.2242488,-76.4972411,102.918,0.002,05:16:2023:16:13:28.272984
44.224249,-76.4972404,102.787,0.009,05:16:2023:16:13:29.278241
44.2242491,-76.4972399,102.729,0.01,05:16:2023:16:13:30.277330
44.2242492,-76.4972396,102.661,0.023,05:16:2023:16:13:31.277921
44.2242492,-76.4972391,102.648,0.019,05:16:2023:16:13:32.277242
44.2242494,-76.4972384,102.442,0.013,05:16:2023:16:13:33.278099
44.22425,-76.4972379,102.131,0.005,05:16:2023:16:13:34.278332
44.2242503,-76.497237,101.85,0.015,05:16:2023:16:13:35.278880
44.2242509,-76.4972364,101.536,0.017,05:16:2023:16:13:36.280240
44.2242516,-76.4972358,101.247,0.018,05:16:2023:16:13:37.277081
44.2242524,-76.4972352,100.898,0.014,05:16:2023:16:13:38.281235
44.2242531,-76.4972341,100.486,0.022,05:16:2023:16:13:39.282772
44.2242535,-76.4972329,100.169,0.002,05:16:2023:16:13:40.281575
44.224254,-76.4972319,99.883,0.023,05:16:2023:16:13:41.282666
44.2242543,-76.4972311,99.693,0.015,05:16:2023:16:13:42.282533
44.2242544,-76.497231,99.698,0.015,05:16:2023:16:13:43.281514
44.2242544,-76.4972307,99.685,0.01,05:16:2023:16:13:44.280266
44.2242542,-76.4972306,99.664,0.013,05:16:2023:16:13:45.281522
44.2242538,-76.4972307,99.8,0.005,05:16:2023:16:13:46.277528
44.2242538,-76.4972308,99.879,0.025,05:16:2023:16:13:47.279412
44.2242539,-76.497231,99.909,0.022,05:16:2023:16:13:48.279352
44.2242533,-76.4972306,100.042,0.005,05:16:2023:16:13:49.282283
44.2242528,-76.4972304,100.112,0.005,05:16:2023:16:13:50.282422
44.2242524,-76.4972303,100.229,0.025,05:16:2023:16:13:51.281044
44.2242528,-76.4972305,100.119,0.026,05:16:2023:16:13:52.280016
44.2242534,-76.497231,99.983,0.015,05:16:2023:16:13:53.280496
44.2242543,-76.4972312,99.719,0.008,05:16:2023:16:13:54.279925
44.2242551,-76.4972311,99.438,0.014,05:16:2023:16:13:55.277911
44.2242556,-76.4972305,99.197,0.049,05:16:2023:16:13:56.278879
44.2242562,-76.4972299,98.938,0.033,05:16:2023:16:13:57.281243
44.2242573,-76.4972297,98.608,0.014,05:16:2023:16:13:58.278925
44.2242579,-76.4972296,98.413,0.009,05:16:2023:16:13:59.280720
44.2242583,-76.4972288,98.136,0.017,05:16:2023:16:14:00.279765
44.2242585,-76.4972285,98.002,0.026,05:16:2023:16:14:01.279076
44.224259,-76.4972281,97.879,0.007,05:16:2023:16:14:02.278157
44.2242594,-76.4972276,97.713,0.027,05:16:2023:16:14:03.279949
44.2242599,-76.4972268,97.477,0.003,05:16:2023:16:14:04.275974
44.2242607,-76.4972261,97.231,0.035,05:16:2023:16:14:05.279789
44.2242613,-76.4972255,96.951,0.021,05:16:2023:16:14:06.279123
44.2242624,-76.497225,96.592,0.026,05:16:2023:16:14:07.277319
44.2242636,-76.4972244,96.173,0.021,05:16:2023:16:14:08.277815
44.2242648,-76.4972238,95.77,0.034,05:16:2023:16:14:09.278001
44.2242651,-76.4972231,95.573,0.01,05:16:2023:16:14:10.281197
44.2242654,-76.497222,95.476,0.022,05:16:2023:16:14:11.279042
44.2242652,-76.4972208,95.461,0.033,05:16:2023:16:14:12.282259
44.2242651,-76.4972196,95.31,0.012,05:16:2023:16:14:13.277056
44.2242648,-76.4972187,95.264,0.011,05:16:2023:16:14:14.280152
44.2242644,-76.4972173,95.209,0.004,05:16:2023:16:14:15.280855
44.2242646,-76.4972167,95.062,0.037,05:16:2023:16:14:16.280732
44.2242647,-76.4972163,94.976,0.048,05:16:2023:16:14:17.281127
44.224265,-76.4972159,94.786,0.018,05:16:2023:16:14:18.280496
44.2242653,-76.4972154,94.583,0.0,05:16:2023:16:14:19.277662
44.2242654,-76.497215,94.445,0.01,05:16:2023:16:14:20.277322
44.2242656,-76.4972149,94.33,0.018,05:16:2023:16:14:21.277967
44.2242657,-76.4972147,94.26,0.025,05:16:2023:16:14:22.274753
44.2242658,-76.4972144,94.161,0.005,05:16:2023:16:14:23.278126
44.2242663,-76.4972144,94.016,0.018,05:16:2023:16:14:24.281628
44.2242662,-76.497214,93.917,0.003,05:16:2023:16:14:25.283815
44.2242664,-76.4972134,93.81,0.023,05:16:2023:16:14:26.281260
44.2242666,-76.4972129,93.72,0.04,05:16:2023:16:14:27.283340
44.2242669,-76.4972125,93.587,0.02,05:16:2023:16:14:28.280007
44.2242672,-76.497212,93.542,0.015,05:16:2023:16:14:29.281340
44.2242678,-76.4972117,93.446,0.011,05:16:2023:16:14:30.282234
44.2242686,-76.4972114,93.247,0.033,05:16:2023:16:14:31.276178
44.2242692,-76.4972111,93.145,0.013,05:16:2023:16:14:32.279145
44.2242697,-76.4972103,93.004,0.012,05:16:2023:16:14:33.280884
44.2242696,-76.4972093,92.936,0.01,05:16:2023:16:14:34.277277
44.2242696,-76.4972087,92.906,0.015,05:16:2023:16:14:35.276281
44.2242696,-76.4972086,92.878,0.017,05:16:2023:16:14:36.277639
44.2242694,-76.4972079,92.829,0.006,05:16:2023:16:14:37.280298
44.2242694,-76.4972075,92.791,0.032,05:16:2023:16:14:38.278023
44.2242692,-76.4972069,92.722,0.012,05:16:2023:16:14:39.279581
44.2242688,-76.4972057,92.645,0.005,05:16:2023:16:14:40.274385
44.2242682,-76.4972046,92.666,0.025,05:16:2023:16:14:41.279692
44.224268,-76.4972038,92.595,0.011,05:16:2023:16:14:42.280136
44.2242675,-76.4972031,92.687,0.015,05:16:2023:16:14:43.279139
44.2242671,-76.4972022,92.666,0.007,05:16:2023:16:14:44.279222
44.2242668,-76.4972013,92.587,0.043,05:16:2023:16:14:45.280351
44.2242669,-76.4972009,92.504,0.02,05:16:2023:16:14:46.279206
44.2242673,-76.4972021,92.573,0.025,05:16:2023:16:14:47.279157
44.2242679,-76.4972036,92.521,0.027,05:16:2023:16:14:48.280120
44.2242685,-76.4972054,92.51,0.046,05:16:2023:16:14:49.277177
44.2242693,-76.4972072,92.444,0.02,05:16:2023:16:14:50.279328
44.2242698,-76.4972089,92.474,0.036,05:16:2023:16:14:51.283049
44.224271,-76.4972107,92.194,0.044,05:16:2023:16:14:52.279442
44.2242719,-76.4972123,91.995,0.034,05:16:2023:16:14:53.278055
44.2242733,-76.4972139,91.551,0.024,05:16:2023:16:14:54.282979
44.2242742,-76.4972152,91.362,0.024,05:16:2023:16:14:55.280340
44.2242751,-76.4972167,91.142,0.005,05:16:2023:16:14:56.276315
44.2242764,-76.4972185,90.855,0.012,05:16:2023:16:14:57.277792
44.2242778,-76.4972202,90.474,0.012,05:16:2023:16:14:58.272019
44.2242793,-76.4972219,90.058,0.003,05:16:2023:16:14:59.278283
44.2242809,-76.4972237,89.601,0.016,05:16:2023:16:15:00.280121
44.2242822,-76.4972256,89.337,0.007,05:16:2023:16:15:01.278859
44.2242841,-76.4972277,88.911,0.048,05:16:2023:16:15:02.277160
44.2242846,-76.497228,88.616,0.026,05:16:2023:16:15:03.279957
44.2242844,-76.4972284,88.649,0.011,05:16:2023:16:15:04.281381
44.2242849,-76.4972297,88.62,0.023,05:16:2023:16:15:05.279021
44.2242857,-76.4972314,88.61,0.023,05:16:2023:16:15:06.278169
44.2242853,-76.4972314,88.7,0.011,05:16:2023:16:15:07.273956
44.2242842,-76.4972299,88.844,0.008,05:16:2023:16:15:08.281439
44.2242826,-76.4972276,89.012,0.028,05:16:2023:16:15:09.282015
44.2242836,-76.4972297,88.975,0.037,05:16:2023:16:15:10.280903
44.2242825,-76.4972285,89.1,0.057,05:16:2023:16:15:11.282951
44.2242809,-76.4972265,89.159,0.045,05:16:2023:16:15:12.280355
44.2242789,-76.4972236,89.215,0.04,05:16:2023:16:15:13.280618
44.2242792,-76.4972239,88.986,0.035,05:16:2023:16:15:14.282622
44.2242774,-76.4972218,89.112,0.007,05:16:2023:16:15:15.283193
44.2242756,-76.497219,89.17,0.03,05:16:2023:16:15:16.279428
44.2242733,-76.4972166,89.433,0.014,05:16:2023:16:15:17.281619
44.2242707,-76.4972138,89.705,0.048,05:16:2023:16:15:18.281409
44.2242679,-76.4972106,89.966,0.009,05:16:2023:16:15:19.279152
44.2242647,-76.4972069,90.291,0.009,05:16:2023:16:15:20.278904
44.224261,-76.4972029,90.741,0.024,05:16:2023:16:15:21.278001
44.2242588,-76.4972008,90.989,0.005,05:16:2023:16:15:22.281268
44.2242573,-76.4971991,91.127,0.009,05:16:2023:16:15:23.281160
44.2242559,-76.4971974,91.25,0.019,05:16:2023:16:15:24.279228
44.2242545,-76.4971956,91.316,0.011,05:16:2023:16:15:25.274999
44.2242532,-76.4971943,91.499,0.02,05:16:2023:16:15:26.280207
44.2242517,-76.4971931,91.709,0.012,05:16:2023:16:15:27.282930
44.2242501,-76.4971918,91.932,0.013,05:16:2023:16:15:28.281014
44.2242486,-76.4971906,92.166,0.011,05:16:2023:16:15:29.280442
44.2242473,-76.4971892,92.329,0.018,05:16:2023:16:15:30.282819
44.2242461,-76.4971883,92.524,0.012,05:16:2023:16:15:31.283161
44.2242453,-76.4971883,92.791,0.048,05:16:2023:16:15:32.282349
44.2242444,-76.4971879,92.979,0.009,05:16:2023:16:15:33.282919
44.2242441,-76.4971882,93.136,0.058,05:16:2023:16:15:34.280032
44.2242438,-76.4971888,93.347,0.038,05:16:2023:16:15:35.279994
44.2242437,-76.4971894,93.482,0.011,05:16:2023:16:15:36.281344
44.2242438,-76.4971898,93.568,0.025,05:16:2023:16:15:37.279700
44.2242438,-76.4971904,93.682,0.03,05:16:2023:16:15:38.279243
44.2242442,-76.497191,93.676,0.006,05:16:2023:16:15:39.282959
44.2242447,-76.4971915,93.664,0.007,05:16:2023:16:15:40.279097
44.2242455,-76.4971922,93.609,0.007,05:16:2023:16:15:41.277232
44.2242463,-76.4971928,93.495,0.007,05:16:2023:16:15:42.279886
44.2242468,-76.4971932,93.409,0.02,05:16:2023:16:15:43.275813
44.2242475,-76.4971941,93.409,0.045,05:16:2023:16:15:44.277333
44.2242486,-76.4971952,93.307,0.015,05:16:2023:16:15:45.280977
44.2242493,-76.4971961,93.335,0.017,05:16:2023:16:15:46.280212
44.2242503,-76.4971972,93.364,0.018,05:16:2023:16:15:47.279250
44.224252,-76.4971982,93.22,0.021,05:16:2023:16:15:48.279161
44.2242533,-76.4971991,93.196,0.006,05:16:2023:16:15:49.281339
44.2242549,-76.4972007,93.148,0.037,05:16:2023:16:15:50.280117
44.2242561,-76.4972017,93.152,0.014,05:16:2023:16:15:51.281679
44.2242574,-76.4972026,93.12,0.033,05:16:2023:16:15:52.274880
44.224259,-76.497204,93.031,0.026,05:16:2023:16:15:53.278310
44.2242607,-76.4972052,92.903,0.011,05:16:2023:16:15:54.279101
44.2242622,-76.4972066,92.874,0.035,05:16:2023:16:15:55.280426
44.2242635,-76.497208,92.833,0.023,05:16:2023:16:15:56.279184
44.2242647,-76.497209,92.773,0.006,05:16:2023:16:15:57.279779
44.224266,-76.49721,92.737,0.021,05:16:2023:16:15:58.278126
44.2242671,-76.4972104,92.701,0.017,05:16:2023:16:15:59.277717
44.2242686,-76.4972117,92.636,0.057,05:16:2023:16:16:00.277977
44.2242702,-76.4972124,92.457,0.037,05:16:2023:16:16:01.275090
44.224272,-76.4972126,92.214,0.051,05:16:2023:16:16:02.278038
44.2242732,-76.4972126,92.1,0.04,05:16:2023:16:16:03.278941
44.2242749,-76.4972133,91.912,0.029,05:16:2023:16:16:04.275587
44.2242769,-76.4972146,91.758,0.027,05:16:2023:16:16:05.277049
44.224278,-76.4972145,91.625,0.05,05:16:2023:16:16:06.279258
44.2242796,-76.4972151,91.41,0.041,05:16:2023:16:16:07.281106
44.224281,-76.4972152,91.121,0.026,05:16:2023:16:16:08.281886
44.2242822,-76.4972151,90.83,0.016,05:16:2023:16:16:09.279724
44.2242834,-76.4972152,90.636,0.041,05:16:2023:16:16:10.275155
44.2242848,-76.4972158,90.425,0.062,05:16:2023:16:16:11.280912
44.2242855,-76.497216,90.335,0.019,05:16:2023:16:16:12.280112
44.2242863,-76.4972162,90.243,0.01,05:16:2023:16:16:13.279040
44.2242869,-76.497215,90.124,0.01,05:16:2023:16:16:14.279394
44.2242876,-76.4972142,89.991,0.016,05:16:2023:16:16:15.280278
44.2242883,-76.4972127,89.75,0.036,05:16:2023:16:16:16.281380
44.2242887,-76.4972112,89.589,0.017,05:16:2023:16:16:17.279969
44.2242888,-76.4972098,89.387,0.024,05:16:2023:16:16:18.278258
44.2242891,-76.4972083,89.158,0.028,05:16:2023:16:16:19.275391
44.2242895,-76.4972062,88.769,0.083,05:16:2023:16:16:20.279250
44.2242899,-76.4972044,88.568,0.037,05:16:2023:16:16:21.281455
44.2242903,-76.4972042,88.537,0.014,05:16:2023:16:16:22.282515
44.2242908,-76.497204,88.484,0.023,05:16:2023:16:16:23.279485
44.2242914,-76.4972041,88.495,0.02,05:16:2023:16:16:24.279957
44.2242918,-76.4972039,88.48,0.006,05:16:2023:16:16:25.277205
44.2242919,-76.4972042,88.574,0.006,05:16:2023:16:16:26.278421
44.2242921,-76.4972045,88.667,0.007,05:16:2023:16:16:27.279427
44.2242922,-76.4972051,88.805,0.012,05:16:2023:16:16:28.274231
44.2242919,-76.4972051,88.9,0.011,05:16:2023:16:16:29.278161
